periodo,fonte,alvo,peso,n,pct_da_origem,pct_do_total
pos,G0,Desocupado,392.62,2,2.1815397574535846,0.005523741642180534
pos,G0,G0,16580.63,76,92.12802085636909,0.2332716529585549
pos,G0,G1,173.0,1,0.9612510265383072,0.0024339241610137853
pos,G0,G3,279.42,1,1.5525593169672474,0.003931139243181918
pos,G0,G6,571.71,2,3.1766290426717663,0.008043345561232318
pos,G1,Desocupado,14098.24,57,3.1120426428672667,0.19834709227613287
pos,G1,Fora da força,16961.77,76,3.744137675235116,0.23863388333270977
pos,G1,G1,378991.94,1605,83.65860409405661,5.332009477430559
pos,G1,G2,5751.32,25,1.269545212223325,0.08091489425272719
pos,G1,G3,4010.85,15,0.8853542168486405,0.056428350989607745
pos,G1,G4,3347.46,16,0.7389176425775459,0.04709516631229598
pos,G1,G5,5087.9,22,1.123102015758305,0.07158128750764182
pos,G1,G6,4650.62,20,1.0265769171025156,0.0654292276398493
pos,G1,G7,6030.68,22,1.3312110820561127,0.08484518936036194
pos,G1,G8,7100.83,30,1.5674357763629485,0.0999010502904712
pos,G1,G9,6990.46,28,1.543072724911614,0.09834826295144754
pos,G2,Desocupado,20108.55,82,2.5889337106127646,0.28290569761822976
pos,G2,Fora da força,27526.3,114,3.543953492342319,0.3872654718688656
pos,G2,G1,2584.64,13,0.3327669884600419,0.03636310834406167
pos,G2,G2,651898.06,2703,83.93051032605845,9.171505426312223
pos,G2,G3,9703.98,48,1.2493671074797563,0.13652457445083555
pos,G2,G4,12640.24,51,1.627404434742231,0.1778345984798433
pos,G2,G5,8768.23,32,1.1288912541882015,0.1233595771463925
pos,G2,G6,11628.67,42,1.4971669151973332,0.16360289522229002
pos,G2,G7,9001.78,40,1.158960327697411,0.12664537476376111
pos,G2,G8,14691.9,56,1.8915513641188288,0.20669925075837242
pos,G2,G9,8159.31,31,1.050494079102662,0.11479272685665542
pos,G3,Desocupado,23501.92,98,2.923513816330509,0.33064676831337053
pos,G3,Fora da força,34664.8,146,4.312116701117774,0.4876964985937033
pos,G3,G1,4769.7,21,0.5933253049006902,0.06710455532247081
pos,G3,G2,11413.66,46,1.419798582622138,0.16057793548899768
pos,G3,G3,690269.61,2914,85.86586720693765,9.711351915563947
pos,G3,G4,6563.86,30,0.816509263858407,0.0923464592110517
pos,G3,G5,4928.05,26,0.6130232024688862,0.06933236972071667
pos,G3,G6,8835.17,36,1.0990481443485818,0.12430135103852118
pos,G3,G7,5999.46,25,0.7463009065013512,0.08440595749731655
pos,G3,G8,5660.12,27,0.704088815811161,0.07963180822102513
pos,G3,G9,7286.55,34,0.9064080551028627,0.10251393118748553
pos,G4,Desocupado,23205.42,98,2.800960505059381,0.3264753318177602
pos,G4,Fora da força,37730.04,152,4.5541236441448,0.5308211326706159
pos,G4,G1,6870.08,23,0.8292382877189187,0.09665464566530396
pos,G4,G2,12655.85,44,1.5275972599485708,0.17805421441136599
pos,G4,G3,8181.41,37,0.9875195659332117,0.11510365011653059
pos,G4,G4,694665.45,2879,83.8481048685739,9.773196662291985
pos,G4,G5,6692.16,28,0.807762835300468,0.09415150238942203
pos,G4,G6,9566.88,37,1.1547497540075762,0.13459572472554657
pos,G4,G7,8157.83,35,0.9846733925517646,0.11477190484649183
pos,G4,G8,10822.539999999999,41,1.3063115041410736,0.15226151207825508
pos,G4,G9,9933.14,33,1.1989583826203334,0.13974860948400272
pos,G5,Desocupado,24183.3,102,2.7652373803863575,0.34023305296557615
pos,G5,Fora da força,33660.42,149,3.8488978602384516,0.4735659509125528
pos,G5,G1,3316.35,14,0.3792077585128703,0.04665748203108709
pos,G5,G2,6451.99,26,0.7377522474550195,0.09077256848334873
pos,G5,G3,4635.4,22,0.5300344185054529,0.06521509858938322
pos,G5,G4,5751.64,27,0.6576707863081295,0.08091939630897878
pos,G5,G5,773452.72,3300,88.44038544390148,10.881648916819827
pos,G5,G6,5694.09,24,0.6510902364559077,0.08010972962998257
pos,G5,G7,5762.5,25,0.658912572083892,0.08107218484301698
pos,G5,G8,7086.85,31,0.8103452601254195,0.09970436670798002
pos,G5,G9,4551.72,19,0.5204660360270182,0.06403781087959344
pos,G6,Desocupado,21942.9,95,2.6004107015630264,0.3087130316341583
pos,G6,Fora da força,37159.88,149,4.403745613423835,0.5227995939443522
pos,G6,G1,2528.2200000000003,13,0.29961446955077387,0.035569339551203887
pos,G6,G2,5342.19,22,0.6330926197441079,0.07515887464581637
pos,G6,G3,5355.51,24,0.6346711472197296,0.07534627273728865
pos,G6,G4,5624.49,23,0.6665474475495138,0.07913053239526258
pos,G6,G5,5680.42,24,0.6731756038341626,0.07991740741448512
pos,G6,G6,746788.01,3126,88.50040482356282,10.5065050907191
pos,G6,G7,4450.62,18,0.5274343808972578,0.06261544248260793
pos,G6,G8,5228.71,22,0.6196443241034509,0.07356233294759762
pos,G6,G9,3723.45,17,0.4412588685513242,0.0523849417186519
pos,G7,Desocupado,27215.83,110,3.355628088395263,0.382897492480022
pos,G7,Fora da força,33004.43,145,4.0693446552787575,0.46433687628605896
pos,G7,G1,3193.64,15,0.3937659842901226,0.04493108414786165
pos,G7,G2,7370.45,27,0.908753804095369,0.10369431406094828
pos,G7,G3,6937.22,31,0.8553378782633998,0.0975992333425899
pos,G7,G4,5383.66,22,0.6637887109954038,0.07574231299817037
pos,G7,G5,5394.34,20,0.6651055221301023,0.07589256912556706
